id,base,lahto,aika,gameId,eventId,firsttime,lukkari,opponent,team,runner,streamUrl,run_date,uploader,leagueId,free,juoksu,unix_time
2653,2,0.359997000000021,4.859995000000254,607,2libe5denhvtjhsa,3087.754318000000000,"Mari Mantsinen",2005,2008,"Heidi Kirjala",https://dpe7aw9wpk40m.cloudfront.net/2076b6ea-913b-4237-81fe,"2021-06-13 14:00:00",samuelratala5@gmail.com,2,NULL,4.499998000000233,1623592800
2654,1,0.319998999999825,4.519998000000214,607,xbx9oxuyr9atij2k,3809.943906000000000,"Mari Mantsinen",2005,2008,"Heidi Kirjala",https://dpe7aw9wpk40m.cloudfront.net/2076b6ea-913b-4237-81fe,"2021-06-13 14:00:00",samuelratala5@gmail.com,2,NULL,4.199999000000389,1623592800
2656,2,0.319998000000396,4.219994000000042,607,nhtqb4qdkm49vijm,2392.360081000000000,"Veera Tyynelä",2008,2005,"Eeva Mäki-Maukola",https://dpe7aw9wpk40m.cloudfront.net/2076b6ea-913b-4237-81fe,"2021-06-13 14:00:00",samuelratala5@gmail.com,2,NULL,3.899995999999646,1623592800
2657,3,0.319998000000396,5.719998000000032,607,1m4gvle2hojttda2,2503.042674000000000,"Veera Tyynelä",2008,2005,"Venla Karttunen",https://dpe7aw9wpk40m.cloudfront.net/2076b6ea-913b-4237-81fe,"2021-06-13 14:00:00",samuelratala5@gmail.com,2,NULL,5.399999999999636,1623592800
2658,1,0.299999999999272,4.500000000000000,607,ntr6f04av6j67jvd,6938.184817000000000,"Veera Tyynelä",2008,2005,"Viivi Partanen",https://dpe7aw9wpk40m.cloudfront.net/2076b6ea-913b-4237-81fe,"2021-06-13 14:00:00",samuelratala5@gmail.com,2,NULL,4.200000000000728,1623592800
2659,2,0.300000000000182,4.400000000000546,607,sujpobtsajofp9cr,4514.060726000000000,"Mari Mantsinen",2005,2008,"Jessika Sihvonen",https://dpe7aw9wpk40m.cloudfront.net/2076b6ea-913b-4237-81fe,"2021-06-13 14:00:00",samuelratala5@gmail.com,2,NULL,4.100000000000364,1623592800
2660,2,0.319997999999941,4.119991999999911,607,3lmvj9ri43pa9ghn,2293.999050000000000,"Veera Tyynelä",2008,2005,"Ella Korpela",https://dpe7aw9wpk40m.cloudfront.net/2076b6ea-913b-4237-81fe,"2021-06-13 14:00:00",samuelratala5@gmail.com,2,NULL,3.799993999999970,1623592800
2661,2,0.500000000000000,4.419993000000432,607,it7jtbrvoh6l8iad,7837.515098000000000,"Veera Tyynelä",2008,2005,"Susanne Kohonen",https://dpe7aw9wpk40m.cloudfront.net/2076b6ea-913b-4237-81fe,"2021-06-13 14:00:00",samuelratala5@gmail.com,2,NULL,3.919993000000432,1623592800
2662,2,0.300000000001091,3.999998999999662,607,qbbr9x7d42n3gk9h,9392.978356000000000,"Mari Mantsinen",2005,2008,"Liinu Turpela",https://dpe7aw9wpk40m.cloudfront.net/2076b6ea-913b-4237-81fe,"2021-06-13 14:00:00",samuelratala5@gmail.com,2,NULL,3.699998999998571,1623592800
2663,3,0.859991999999693,6.039988000000449,607,toby52u2j5ses1yy,8283.767511000000000,"Mari Mantsinen",2005,2008,"Jessika Sihvonen",https://dpe7aw9wpk40m.cloudfront.net/2076b6ea-913b-4237-81fe,"2021-06-13 14:00:00",samuelratala5@gmail.com,2,NULL,5.179996000000756,1623592800
2664,2,0.319996999999603,4.419996999999967,607,st43ocpq9kchp98d,6612.225333000000000,"Mari Mantsinen",2005,2008,"Jessika Sihvonen",https://dpe7aw9wpk40m.cloudfront.net/2076b6ea-913b-4237-81fe,"2021-06-13 14:00:00",samuelratala5@gmail.com,2,NULL,4.100000000000364,1623592800
2665,1,0.520000000000437,4.399998999999298,607,x68rirtql4609x6n,9319.283846000000000,"Mari Mantsinen",2005,2008,"Liinu Turpela",https://dpe7aw9wpk40m.cloudfront.net/2076b6ea-913b-4237-81fe,"2021-06-13 14:00:00",samuelratala5@gmail.com,2,NULL,3.879998999998861,1623592800
2666,2,0.159994999999981,4.079988999999841,607,5qekms1vcckcm6an,4289.098121000000000,"Veera Tyynelä",2008,2005,"Eeva Mäki-Maukola",https://dpe7aw9wpk40m.cloudfront.net/2076b6ea-913b-4237-81fe,"2021-06-13 14:00:00",samuelratala5@gmail.com,2,NULL,3.919993999999860,1623592800
2667,3,0.720000000000255,6.119999999999891,607,31kas6oppv70qbp3,7350.742771000000000,"Mari Mantsinen",2005,2008,"Heidi Kirjala",https://dpe7aw9wpk40m.cloudfront.net/2076b6ea-913b-4237-81fe,"2021-06-13 14:00:00",samuelratala5@gmail.com,2,NULL,5.399999999999636,1623592800
2668,1,0.379998999999771,4.619998999999552,607,vlgiey3tqeyrg885,6533.362183000000000,"Mari Mantsinen",2005,2008,"Mari-Ann Lehtinen",https://dpe7aw9wpk40m.cloudfront.net/2076b6ea-913b-4237-81fe,"2021-06-13 14:00:00",samuelratala5@gmail.com,2,NULL,4.239999999999781,1623592800
2669,1,0.539999999999964,4.439991000000191,607,35uaegqno0ouc7ro,6183.340273000000000,"Veera Tyynelä",2008,2005,"Kati Tanhua",https://dpe7aw9wpk40m.cloudfront.net/2076b6ea-913b-4237-81fe,"2021-06-13 14:00:00",samuelratala5@gmail.com,2,NULL,3.899991000000227,1623592800
2670,1,0.260000000000218,4.260000000000218,607,neic2yvviccqic8t,3348.623040000000000,"Veera Tyynelä",2008,2005,"Kati Tanhua",https://dpe7aw9wpk40m.cloudfront.net/2076b6ea-913b-4237-81fe,"2021-06-13 14:00:00",samuelratala5@gmail.com,2,NULL,4.000000000000000,1623592800
2671,3,0.579994000000625,5.739994000000479,607,amjfl3qbccd1v521,4750.946811000000000,"Mari Mantsinen",2005,2008,"Jessika Sihvonen",https://dpe7aw9wpk40m.cloudfront.net/2076b6ea-913b-4237-81fe,"2021-06-13 14:00:00",samuelratala5@gmail.com,2,NULL,5.159999999999854,1623592800
2672,1,0.379997000000003,4.679996000000074,607,97agem52u4xraor0,1909.926520000000000,"Mari Mantsinen",2005,2008,"Jessika Sihvonen",https://dpe7aw9wpk40m.cloudfront.net/2076b6ea-913b-4237-81fe,"2021-06-13 14:00:00",samuelratala5@gmail.com,2,NULL,4.299999000000071,1623592800
2673,3,0.300000000000182,5.480000000000473,605,7rm221lb15qes38n,6959.696873000000000,"Essi Rytteri",2009,2013,"Charlotta Höglund",https://dpe7aw9wpk40m.cloudfront.net/77a7e122-ae19-43c8-a03a,"2021-06-13 15:00:00",aaro.korpijarvi@gmail.com,2,NULL,5.180000000000291,1623596400
2674,2,0.259999999999764,3.999996999999894,605,d91dfins2o1u78gu,3122.539004000000000,"Essi Rytteri",2009,2013,"Marianne Penttinen",https://dpe7aw9wpk40m.cloudfront.net/77a7e122-ae19-43c8-a03a,"2021-06-13 15:00:00",aaro.korpijarvi@gmail.com,2,NULL,3.739997000000130,1623596400
2675,1,0.400000000000546,4.300000000000182,605,7u8a0qe68n36sqbd,6619.515783000000000,"Essi Rytteri",2009,2013,"Peppi Tuominen",https://dpe7aw9wpk40m.cloudfront.net/77a7e122-ae19-43c8-a03a,"2021-06-13 15:00:00",aaro.korpijarvi@gmail.com,2,NULL,3.899999999999636,1623596400
2676,3,0.340000000000146,5.480000000000018,605,4ct4dxoj5pvqofu6,3256.381789000000000,"Essi Rytteri",2009,2013,"Camilla Höglund",https://dpe7aw9wpk40m.cloudfront.net/77a7e122-ae19-43c8-a03a,"2021-06-13 15:00:00",aaro.korpijarvi@gmail.com,2,NULL,5.139999999999872,1623596400
2677,2,0.259997999999996,4.099998000000142,605,d8ilktr9xdr6eted,2049.295756000000000,"Essi Rytteri",2009,2013,"Marianne Penttinen",https://dpe7aw9wpk40m.cloudfront.net/77a7e122-ae19-43c8-a03a,"2021-06-13 15:00:00",aaro.korpijarvi@gmail.com,2,NULL,3.840000000000146,1623596400
2678,3,0.339999000000034,5.459998000000041,605,tk3rlo68jy9hh8ho,1221.900393000000000,"Essi Rytteri",2009,2013,"Camilla Höglund",https://dpe7aw9wpk40m.cloudfront.net/77a7e122-ae19-43c8-a03a,"2021-06-13 15:00:00",aaro.korpijarvi@gmail.com,2,NULL,5.119999000000007,1623596400
2679,1,0.319997000000058,4.139994999999999,605,44pf3uhbgspkgct5,1054.236725000000000,"Essi Rytteri",2009,2013,"Charlotta Höglund",https://dpe7aw9wpk40m.cloudfront.net/77a7e122-ae19-43c8-a03a,"2021-06-13 15:00:00",aaro.korpijarvi@gmail.com,2,NULL,3.819997999999941,1623596400
2680,3,0.500000000000000,5.820000000000164,605,m6ey7urv3o0ybbb5,3442.327340000000000,"Lotta Nummikari",2013,2009,"Tytti Bertling",https://dpe7aw9wpk40m.cloudfront.net/77a7e122-ae19-43c8-a03a,"2021-06-13 15:00:00",aaro.korpijarvi@gmail.com,2,NULL,5.320000000000164,1623596400
2681,1,0.379989999999452,4.319982999999411,605,ndyb6nnqdi2ij1j5,8192.626662000000000,"Essi Rytteri",2009,2013,"Charlotta Höglund",https://dpe7aw9wpk40m.cloudfront.net/77a7e122-ae19-43c8-a03a,"2021-06-13 15:00:00",aaro.korpijarvi@gmail.com,2,NULL,3.939992999999959,1623596400
2683,1,0.299995000001218,4.159988000001249,605,btxono3bxxpc2buc,8215.825781000000000,"Essi Rytteri",2009,2013,"Marianne Penttinen",https://dpe7aw9wpk40m.cloudfront.net/77a7e122-ae19-43c8-a03a,"2021-06-13 15:00:00",aaro.korpijarvi@gmail.com,2,NULL,3.859993000000031,1623596400
2684,1,0.420000000000073,4.320000000000619,605,8m7txuqeg8cf8cpk,7786.919067000000000,"Lotta Nummikari",2013,2009,"Tiia Saarela",https://dpe7aw9wpk40m.cloudfront.net/77a7e122-ae19-43c8-a03a,"2021-06-13 15:00:00",aaro.korpijarvi@gmail.com,2,NULL,3.900000000000546,1623596400
2685,2,0.440000000000509,4.199999000000389,605,69y9i4um8silir1y,5997.501359000000000,"Essi Rytteri",2009,2013,"Marianne Penttinen",https://dpe7aw9wpk40m.cloudfront.net/77a7e122-ae19-43c8-a03a,"2021-06-13 15:00:00",aaro.korpijarvi@gmail.com,2,NULL,3.759998999999880,1623596400
2686,1,0.420000000000073,4.439999000000171,605,3kgrmjcp4fmbg5ll,7125.420347000000000,"Lotta Nummikari",2013,2009,"Eveliina Rantonen",https://dpe7aw9wpk40m.cloudfront.net/77a7e122-ae19-43c8-a03a,"2021-06-13 15:00:00",aaro.korpijarvi@gmail.com,2,NULL,4.019999000000098,1623596400
2687,1,0.379999999999200,4.239999999999782,605,uceu2t4aeoya1oat,6833.254117000000000,"Essi Rytteri",2009,2013,"Charlotta Höglund",https://dpe7aw9wpk40m.cloudfront.net/77a7e122-ae19-43c8-a03a,"2021-06-13 15:00:00",aaro.korpijarvi@gmail.com,2,NULL,3.860000000000582,1623596400
2688,2,0.359999999999673,4.259994000000006,605,kna5tcifmbu2vkaq,6635.254927000000000,"Essi Rytteri",2009,2013,"Peppi Tuominen",https://dpe7aw9wpk40m.cloudfront.net/77a7e122-ae19-43c8-a03a,"2021-06-13 15:00:00",aaro.korpijarvi@gmail.com,2,NULL,3.899994000000333,1623596400
2689,2,0.279998999999862,3.979998999999907,605,s0isj4geqgtr3n9j,1131.595604000000000,"Essi Rytteri",2009,2013,"Charlotta Höglund",https://dpe7aw9wpk40m.cloudfront.net/77a7e122-ae19-43c8-a03a,"2021-06-13 15:00:00",aaro.korpijarvi@gmail.com,2,NULL,3.700000000000045,1623596400
2690,1,0.439996999999494,4.739994999999908,605,ei0md0ng4q0td664,4243.648433000000000,"Essi Rytteri",2009,2013,"Lotta Nummikari",https://dpe7aw9wpk40m.cloudfront.net/77a7e122-ae19-43c8-a03a,"2021-06-13 15:00:00",aaro.korpijarvi@gmail.com,2,NULL,4.299998000000414,1623596400
2691,1,0.420000000000073,4.320000000000164,605,5na4h5m30hsporlc,2370.038475000000000,"Lotta Nummikari",2013,2009,"Eveliina Rantonen",https://dpe7aw9wpk40m.cloudfront.net/77a7e122-ae19-43c8-a03a,"2021-06-13 15:00:00",aaro.korpijarvi@gmail.com,2,NULL,3.900000000000091,1623596400
2692,2,0.339993999999933,4.099986000001081,605,dyjmrh7lscmco0el,8239.166893000000000,"Essi Rytteri",2009,2013,"Marianne Penttinen",https://dpe7aw9wpk40m.cloudfront.net/77a7e122-ae19-43c8-a03a,"2021-06-13 15:00:00",aaro.korpijarvi@gmail.com,2,NULL,3.759992000001148,1623596400
2693,3,0.400000000000091,5.340000000000146,605,t4ndrbpm7r5nekll,3180.257353000000000,"Essi Rytteri",2009,2013,"Marianne Penttinen",https://dpe7aw9wpk40m.cloudfront.net/77a7e122-ae19-43c8-a03a,"2021-06-13 15:00:00",aaro.korpijarvi@gmail.com,2,NULL,4.940000000000055,1623596400
2695,3,0.299998999999843,5.499997999999323,608,4sxnpeyjyv01lrpk,7711.227410000000000,"Lotta Nummikari",2013,2010,"Kiira Kautto",https://dpe7aw9wpk40m.cloudfront.net/85e6c21a-203e-48a9-a4e7,"2021-06-11 17:00:00",virkkunenvaino@gmail.com,2,NULL,5.199998999999480,1623430800
2696,1,0.259998999999880,4.479998999999225,608,merpubcnmayk8qes,10153.611601000000000,"Minttu Vettenranta",2010,2013,"Charlotta Höglund",https://dpe7aw9wpk40m.cloudfront.net/85e6c21a-203e-48a9-a4e7,"2021-06-11 17:00:00",virkkunenvaino@gmail.com,2,NULL,4.219999999999345,1623430800
2697,3,0.439999999999600,5.899997999999869,608,9kruebrenma5fj7x,2800.510853000000000,"Minttu Vettenranta",2010,2013,"Charlotta Höglund",https://dpe7aw9wpk40m.cloudfront.net/85e6c21a-203e-48a9-a4e7,"2021-06-11 17:00:00",virkkunenvaino@gmail.com,2,NULL,5.459998000000269,1623430800
2698,1,0.439999999999600,4.646093999999721,601,brpub17culc703t4,4681.413098000000000,"Ilona Hakoniemi",2001,2003,"Noora Pasi",https://dpe7aw9wpk40m.cloudfront.net/1bcd71cd-70b7-472f-899e,"2021-06-12 14:00:00",pipulirimppi@gmail.com,2,NULL,4.206094000000121,1623506400
2699,3,0.419993999999861,5.639994000000115,608,9fl3vr5frqv1eivu,6059.919841000000000,"Minttu Vettenranta",2010,2013,"Charlotta Höglund",https://dpe7aw9wpk40m.cloudfront.net/85e6c21a-203e-48a9-a4e7,"2021-06-11 17:00:00",virkkunenvaino@gmail.com,2,NULL,5.220000000000254,1623430800
2700,1,0.239992999999231,4.419991999999184,608,055s095utf3vhen6,8022.852590000000000,"Minttu Vettenranta",2010,2013,"Lilian Koskela",https://dpe7aw9wpk40m.cloudfront.net/85e6c21a-203e-48a9-a4e7,"2021-06-11 17:00:00",virkkunenvaino@gmail.com,2,NULL,4.179998999999953,1623430800
2701,3,0.559999000000062,6.014843000000383,601,agrfv7g2sqqx8t4c,2234.207963000000000,"Ilona Hakoniemi",2001,2003,"Marianne Roiha",https://dpe7aw9wpk40m.cloudfront.net/1bcd71cd-70b7-472f-899e,"2021-06-12 14:00:00",pipulirimppi@gmail.com,2,NULL,5.454844000000321,1623506400
2702,2,0.299999999999272,4.480660999999600,601,ya5ovi0vjcu43sul,6575.234967000000000,"Ilona Hakoniemi",2001,2003,"Senna Surakka",https://dpe7aw9wpk40m.cloudfront.net/1bcd71cd-70b7-472f-899e,"2021-06-12 14:00:00",pipulirimppi@gmail.com,2,NULL,4.180661000000328,1623506400
2703,2,0.339998000000378,4.139996000000792,608,n08u66hudgj4pnqa,4933.135283000000000,"Lotta Nummikari",2013,2010,"Henna Juka",https://dpe7aw9wpk40m.cloudfront.net/85e6c21a-203e-48a9-a4e7,"2021-06-11 17:00:00",virkkunenvaino@gmail.com,2,NULL,3.799998000000414,1623430800
2704,2,0.319997999999941,4.396576000000096,601,tv2oljosk5j59664,4166.652459000000000,"Ilona Hakoniemi",2001,2003,"Marianne Roiha",https://dpe7aw9wpk40m.cloudfront.net/1bcd71cd-70b7-472f-899e,"2021-06-12 14:00:00",pipulirimppi@gmail.com,2,NULL,4.076578000000155,1623506400
2705,1,0.300000000000182,4.282683000000361,601,rh34hnekels3mb3y,4761.058763000000000,"Ilona Hakoniemi",2001,2003,"Johanna Pirskanen",https://dpe7aw9wpk40m.cloudfront.net/1bcd71cd-70b7-472f-899e,"2021-06-12 14:00:00",pipulirimppi@gmail.com,2,NULL,3.982683000000179,1623506400
2706,1,0.259996999999203,4.281101000000490,601,l7t3ddg9ocjplaj6,8365.396777000000000,"Ilona Hakoniemi",2001,2003,"Sini Haataja",https://dpe7aw9wpk40m.cloudfront.net/1bcd71cd-70b7-472f-899e,"2021-06-12 14:00:00",pipulirimppi@gmail.com,2,NULL,4.021104000001287,1623506400
2707,1,0.439999999999600,4.500000000000000,608,2ogqtdhu7c3ghdt0,2761.254565000000000,"Minttu Vettenranta",2010,2013,"Charlotta Höglund",https://dpe7aw9wpk40m.cloudfront.net/85e6c21a-203e-48a9-a4e7,"2021-06-11 17:00:00",virkkunenvaino@gmail.com,2,NULL,4.060000000000400,1623430800
2708,1,0.299999000000753,4.604531000000861,601,kvnj02r5peecht61,9111.224181000000000,"Ilona Hakoniemi",2001,2003,"Marianne Roiha",https://dpe7aw9wpk40m.cloudfront.net/1bcd71cd-70b7-472f-899e,"2021-06-12 14:00:00",pipulirimppi@gmail.com,2,NULL,4.304532000000108,1623506400
2709,2,0.220000000000255,4.239997000000130,608,2mfvjij5990f3gj5,3029.310501000000000,"Lotta Nummikari",2013,2010,"Emilia Itävalo",https://dpe7aw9wpk40m.cloudfront.net/85e6c21a-203e-48a9-a4e7,"2021-06-11 17:00:00",virkkunenvaino@gmail.com,2,NULL,4.019996999999875,1623430800
2710,3,0.099999000000025,5.509761000000253,601,lqfc305md86bh4jr,6613.035738000000000,"Ilona Hakoniemi",2001,2003,"Senna Surakka",https://dpe7aw9wpk40m.cloudfront.net/1bcd71cd-70b7-472f-899e,"2021-06-12 14:00:00",pipulirimppi@gmail.com,2,NULL,5.409762000000228,1623506400
2711,2,0.380000000000109,4.220000000000255,608,5kgmneebabali7xf,7592.054593000000000,"Lotta Nummikari",2013,2010,"Henna Juka",https://dpe7aw9wpk40m.cloudfront.net/85e6c21a-203e-48a9-a4e7,"2021-06-11 17:00:00",virkkunenvaino@gmail.com,2,NULL,3.840000000000146,1623430800
2712,2,0.300000000001091,4.683175000000119,601,d60cygd0e0s6fjgf,8624.455938000000000,"Hanna Toivanen",2003,2001,"Miia Puolakka",https://dpe7aw9wpk40m.cloudfront.net/1bcd71cd-70b7-472f-899e,"2021-06-12 14:00:00",pipulirimppi@gmail.com,2,NULL,4.383174999999028,1623506400
2713,2,0.279999000000316,4.199999000000389,608,btse3bdmp5bt1tnm,9078.951765000000000,"Lotta Nummikari",2013,2010,"Kiira Kautto",https://dpe7aw9wpk40m.cloudfront.net/85e6c21a-203e-48a9-a4e7,"2021-06-11 17:00:00",virkkunenvaino@gmail.com,2,NULL,3.920000000000073,1623430800
2714,1,0.259998999999880,4.402323000000251,601,puevf5t83nqshh0g,8175.554623000000000,"Ilona Hakoniemi",2001,2003,"Johanna Hihnala",https://dpe7aw9wpk40m.cloudfront.net/1bcd71cd-70b7-472f-899e,"2021-06-12 14:00:00",pipulirimppi@gmail.com,2,NULL,4.142324000000371,1623506400
2715,1,0.260000000000218,4.159998000000087,608,gj0hu3u6tjovcjfy,2950.012664000000000,"Lotta Nummikari",2013,2010,"Henna Juka",https://dpe7aw9wpk40m.cloudfront.net/85e6c21a-203e-48a9-a4e7,"2021-06-11 17:00:00",virkkunenvaino@gmail.com,2,NULL,3.899997999999869,1623430800
2716,2,0.359999999998763,4.339999999998327,608,njsb71frlsh0tdxc,10204.772301000000000,"Minttu Vettenranta",2010,2013,"Charlotta Höglund",https://dpe7aw9wpk40m.cloudfront.net/85e6c21a-203e-48a9-a4e7,"2021-06-11 17:00:00",virkkunenvaino@gmail.com,2,NULL,3.979999999999564,1623430800
2717,1,0.299999999999727,4.339991999999711,608,f2dqoatxdoavlcsi,2562.168012000000000,"Minttu Vettenranta",2010,2013,"Camilla Höglund",https://dpe7aw9wpk40m.cloudfront.net/85e6c21a-203e-48a9-a4e7,"2021-06-11 17:00:00",virkkunenvaino@gmail.com,2,NULL,4.039991999999984,1623430800
2718,2,0.299999999999955,4.119993000000022,608,q8ygicyna1sd8a1o,1964.233530000000000,"Lotta Nummikari",2013,2010,"Henna Juka",https://dpe7aw9wpk40m.cloudfront.net/85e6c21a-203e-48a9-a4e7,"2021-06-11 17:00:00",virkkunenvaino@gmail.com,2,NULL,3.819993000000067,1623430800
2719,2,0.279999999999745,4.119994000000133,608,75qgmfbp88ymk32m,3879.753619000000000,"Lotta Nummikari",2013,2010,"Henna Juka",https://dpe7aw9wpk40m.cloudfront.net/85e6c21a-203e-48a9-a4e7,"2021-06-11 17:00:00",virkkunenvaino@gmail.com,2,NULL,3.839994000000388,1623430800
2720,2,0.199998000000051,3.999997000000349,608,sofeoonuf8ggajdv,3572.448212000000000,"Minttu Vettenranta",2010,2013,"Marianne Penttinen",https://dpe7aw9wpk40m.cloudfront.net/85e6c21a-203e-48a9-a4e7,"2021-06-11 17:00:00",virkkunenvaino@gmail.com,2,NULL,3.799999000000298,1623430800
2721,3,0.240000000000236,5.510099000000082,601,6y5qntjqee17tkxu,3640.593657000000000,"Hanna Toivanen",2003,2001,"Fanny Lahtinen",https://dpe7aw9wpk40m.cloudfront.net/1bcd71cd-70b7-472f-899e,"2021-06-12 14:00:00",pipulirimppi@gmail.com,2,NULL,5.270098999999846,1623506400
2722,1,0.279999000000316,4.519999000000098,608,607n9rix06d7x8ve,9293.960546000000000,"Minttu Vettenranta",2010,2013,"Lilian Koskela",https://dpe7aw9wpk40m.cloudfront.net/85e6c21a-203e-48a9-a4e7,"2021-06-11 17:00:00",virkkunenvaino@gmail.com,2,NULL,4.239999999999782,1623430800
2723,1,0.259994000000006,4.259994000000006,608,gfx86so4511txx69,7232.033192000000000,"Minttu Vettenranta",2010,2013,"Peppi Tuominen",https://dpe7aw9wpk40m.cloudfront.net/85e6c21a-203e-48a9-a4e7,"2021-06-11 17:00:00",virkkunenvaino@gmail.com,2,NULL,4.000000000000000,1623430800
2724,3,0.159999999999854,5.259999999999764,608,hcxvaqxl679axabx,4057.027688000000000,"Lotta Nummikari",2013,2010,"Emilia Itävalo",https://dpe7aw9wpk40m.cloudfront.net/85e6c21a-203e-48a9-a4e7,"2021-06-11 17:00:00",virkkunenvaino@gmail.com,2,NULL,5.099999999999910,1623430800
2725,1,0.319997999999941,4.299992999999631,608,i73b42tq019kxy4r,5312.206116000000000,"Lotta Nummikari",2013,2010,"Kiira Kautto",https://dpe7aw9wpk40m.cloudfront.net/85e6c21a-203e-48a9-a4e7,"2021-06-11 17:00:00",virkkunenvaino@gmail.com,2,NULL,3.979994999999690,1623430800
2726,1,0.360000000000582,4.520000000000437,608,dpot7yl4frh8p0gb,9540.156584000000000,"Minttu Vettenranta",2010,2013,"Salli Palola",https://dpe7aw9wpk40m.cloudfront.net/85e6c21a-203e-48a9-a4e7,"2021-06-11 17:00:00",virkkunenvaino@gmail.com,2,NULL,4.159999999999855,1623430800
2727,1,0.399999999999636,4.260072000000946,601,1v17cqk73xgm1ukm,9053.001960000000000,"Ilona Hakoniemi",2001,2003,"Senna Surakka",https://dpe7aw9wpk40m.cloudfront.net/1bcd71cd-70b7-472f-899e,"2021-06-12 14:00:00",pipulirimppi@gmail.com,2,NULL,3.860072000001310,1623506400
2728,2,0.259994000000006,4.419990000000325,608,x87ipuais8e21rp8,7283.455005000000000,"Minttu Vettenranta",2010,2013,"Peppi Tuominen",https://dpe7aw9wpk40m.cloudfront.net/85e6c21a-203e-48a9-a4e7,"2021-06-11 17:00:00",virkkunenvaino@gmail.com,2,NULL,4.159996000000319,1623430800
2729,3,0.359999000000244,5.619995000000927,608,uxccijffepbj1trd,8738.948676000000000,"Lotta Nummikari",2013,2010,"Tiia Peltonen",https://dpe7aw9wpk40m.cloudfront.net/85e6c21a-203e-48a9-a4e7,"2021-06-11 17:00:00",virkkunenvaino@gmail.com,2,NULL,5.259996000000683,1623430800
2730,2,0.259990000000471,4.199977999998737,608,juvkol6ht2df7yly,8453.224479000000000,"Lotta Nummikari",2013,2010,"Henna Juka",https://dpe7aw9wpk40m.cloudfront.net/85e6c21a-203e-48a9-a4e7,"2021-06-11 17:00:00",virkkunenvaino@gmail.com,2,NULL,3.939987999998266,1623430800
2731,3,2.059992999999849,7.323847999999998,601,v3gg6r6jp5rtayoo,3518.604299000000000,"Hanna Toivanen",2003,2001,"Jasmin Andreasen",https://dpe7aw9wpk40m.cloudfront.net/1bcd71cd-70b7-472f-899e,"2021-06-12 14:00:00",pipulirimppi@gmail.com,2,NULL,5.263855000000149,1623506400
2732,2,0.299997999999960,4.359997999999905,608,291cxk8iboi4rx0y,3111.428520000000000,"Lotta Nummikari",2013,2010,"Kiira Kautto",https://dpe7aw9wpk40m.cloudfront.net/85e6c21a-203e-48a9-a4e7,"2021-06-11 17:00:00",virkkunenvaino@gmail.com,2,NULL,4.059999999999945,1623430800
2733,2,0.319997000000058,4.273798000000170,601,nyerc2brrqujip1r,2059.783634000000000,"Ilona Hakoniemi",2001,2003,"Johanna Pirskanen",https://dpe7aw9wpk40m.cloudfront.net/1bcd71cd-70b7-472f-899e,"2021-06-12 14:00:00",pipulirimppi@gmail.com,2,NULL,3.953801000000112,1623506400
2734,2,0.280000000000655,4.274623000000247,601,1urc9rbd6cg25a56,4387.657966000000000,"Hanna Toivanen",2003,2001,"Miia Puolakka",https://dpe7aw9wpk40m.cloudfront.net/1bcd71cd-70b7-472f-899e,"2021-06-12 14:00:00",pipulirimppi@gmail.com,2,NULL,3.994622999999592,1623506400
2735,3,0.199998000000051,5.491259999999784,601,iih157so972njsg6,4844.030933000000000,"Ilona Hakoniemi",2001,2003,"Johanna Pirskanen",https://dpe7aw9wpk40m.cloudfront.net/1bcd71cd-70b7-472f-899e,"2021-06-12 14:00:00",pipulirimppi@gmail.com,2,NULL,5.291261999999733,1623506400
2736,2,0.479999000000134,4.708846999999878,601,vn51na7983bguj5e,7506.339623000000000,"Ilona Hakoniemi",2001,2003,"Senna Surakka",https://dpe7aw9wpk40m.cloudfront.net/1bcd71cd-70b7-472f-899e,"2021-06-12 14:00:00",pipulirimppi@gmail.com,2,NULL,4.228847999999744,1623506400
2737,3,0.219999999999800,5.564214999999877,601,lej34tif7118ho35,2175.465419000000000,"Ilona Hakoniemi",2001,2003,"Senna Surakka",https://dpe7aw9wpk40m.cloudfront.net/1bcd71cd-70b7-472f-899e,"2021-06-12 14:00:00",pipulirimppi@gmail.com,2,NULL,5.344215000000077,1623506400
2738,1,0.399999999999636,4.649008000000322,601,eh9ffvc9b9ud0cjv,8898.133677000000000,"Hanna Toivanen",2003,2001,"Linda Viita",https://dpe7aw9wpk40m.cloudfront.net/1bcd71cd-70b7-472f-899e,"2021-06-12 14:00:00",pipulirimppi@gmail.com,2,NULL,4.249008000000686,1623506400
2739,1,0.219998000000032,4.313661000000138,601,hpkinl9oay4rc9rx,2011.463777000000000,"Ilona Hakoniemi",2001,2003,"Johanna Pirskanen",https://dpe7aw9wpk40m.cloudfront.net/1bcd71cd-70b7-472f-899e,"2021-06-12 14:00:00",pipulirimppi@gmail.com,2,NULL,4.093663000000106,1623506400
2740,3,2.219994999999926,7.623931999999968,601,9coans2xvixkam1l,2263.366010000000000,"Ilona Hakoniemi",2001,2003,"Jenna Siira",https://dpe7aw9wpk40m.cloudfront.net/1bcd71cd-70b7-472f-899e,"2021-06-12 14:00:00",pipulirimppi@gmail.com,2,NULL,5.403937000000042,1623506400
